135	478	3	13.54
1078	565	4	45.72
101	1528	11	56.39
103	4598	4	29.73
396	181	3	15.76
2692	101	3	9.1
731	119	4	16.59
101	151	25	10.61
1118	104	3	7.35
1406	101	3	4.9
474	1064	6	71.58
815	101	6	10.87
118	323	3	5.55
115	741	5	22.88
332	102	8	7.98
103	1977	4	15.65
104	324	6	7.5
104	158	13	8.82
596	111	6	20.03
264	436	4	29.18
794	2107	3	40.18
103	1807	3	9.24
264	488	3	21.06
819	105	3	5.86
12	866	4	9.46
2411	101	5	20.09
967	103	4	8.78
1288	343	11	147.54
629	1158	5	61.84
2398	106	3	13.69
662	101	9	18.61
188	112	19	50.69
301	104	5	4.41
1509	101	4	9.21
110	218	11	20.39
114	3716	3	23.27
569	106	4	7.57
569	169	3	17.74
695	101	7	12.25
102	114	109	98.71
843	795	3	33.11
104	1481	8	43.27
812	193	4	31.05
146	152	5	13.08
1665	111	3	13.15
111	346	12	42.44
367	108	13	44.03
133	1755	3	22.49
343	2596	3	35.89
111	2861	3	17.5
160	119	8	12.49
103	530	5	7.2
2108	101	5	18.68
2613	103	3	11.96
102	691	11	34
285	150	3	11.69
734	104	4	8.58
112	192	18	48.03
103	1146	7	26.77
114	656	10	55.95
112	266	4	4.23
112	341	9	27.9
1095	119	3	13.45
104	829	3	5.58
376	104	28	128.66
1196	101	5	11.38
102	2016	3	8.54
104	658	4	7.39
648	338	7	71.36
123	1999	3	19.16
1732	102	7	32.85
620	102	26	128.59
906	105	4	10.47
671	120	4	16.37
654	108	4	9.36
2705	102	7	42.88
738	102	5	8.55
2000	111	3	14.26
2381	456	3	36.73
119	357	7	25.22
179	253	10	65.76
112	386	3	3.97
12	305	8	12.51
631	188	5	37.29
1302	101	8	28.64
115	109	92	188.54
432	367	16	181.86
113	622	3	7.65
115	237	9	26.03
108	419	22	106.91
2891	104	3	14.49
645	104	8	24.91
103	203	10	5.39
524	103	5	7.03
4103	101	3	12.71
102	1050	5	12.36
1331	101	3	4.58
145	109	40	112.26
298	4795	3	41.03
254	3468	3	35.48
106	382	5	7.5
103	1267	5	16.53
112	214	6	6.48
1507	104	3	9.34
108	1496	4	17.08
103	1223	10	49.99
658	115	7	34.09
466	423	3	24.31
564	108	3	4.76
449	102	9	15.24
111	1314	7	40.14
372	477	9	92.69
1426	268	3	28.84
171	342	3	14.56
598	108	4	8.65
111	546	15	76.79
199	105	9	6.85
1187	116	9	65
439	12	8	17.66
2119	154	3	26.23
203	421	17	161.69
160	237	3	10.58
664	104	25	150.97
139	858	4	26.07
102	813	4	6.19
536	103	4	4.36
481	115	6	23.28
102	610	6	9.65
3043	110	3	17.02
2640	103	3	11.96
108	474	4	6.81
112	1338	4	18.27
102	863	5	10.04
104	1860	4	16.89
104	1808	5	23.79
3528	102	4	22.97
2905	14	3	16.93
553	102	7	12.03
1482	1340	3	41.05
668	102	5	7.34
485	120	5	19.11
103	3831	3	15.66
119	543	3	8.69
112	399	3	4.17
799	188	3	21.1
6498	101	3	19.28
130	204	4	9.71
181	300	3	14.19
115	119	35	55.91
104	886	6	19.98
1105	141	13	131.65
133	235	4	12.33
101	199	14	4.67
494	135	4	20.66
110	1147	3	9.99
647	101	5	4.86
201	124	5	10.26
167	148	12	55.88
236	103	14	19.74
306	115	3	5.1
463	439	5	46.28
293	121	7	25.32
223	104	8	6.39
509	101	9	14.38
138	195	66	571.05
1820	105	4	17.31
102	1178	3	5.35
115	740	3	10.44
621	111	39	335.39
101	2991	3	10.04
104	378	9	19.82
113	246	5	7.6
103	1992	4	15.65
157	140	4	8.25
114	535	4	13.02
12	690	4	7.63
107	344	5	7.45
102	495	6	7.71
103	659	10	31.35
103	711	4	6.38
4301	105	3	19.76
462	154	4	22.45
1737	101	3	6.52
680	519	4	40.76
122	684	3	11.46
773	110	3	7.45
396	109	5	9.34
887	103	4	8.21
117	240	5	9.87
110	269	5	5.95
282	126	17	99.02
2313	121	3	20.36
156	104	21	27.67
1486	101	4	9.21
369	652	3	25.75
566	116	3	8.86
202	217	3	11.76
102	113	107	58.72
108	623	3	5.23
103	1086	11	51.81
108	727	9	38.9
400	111	49	364.08
651	105	3	4.35
310	120	9	35.87
219	102	12	7.67
229	452	6	46.72
1133	296	3	28.64
245	199	4	19.8
2697	119	6	51.94
573	150	3	16.36
124	395	3	8.67
542	392	3	24.85
112	804	4	13.53
119	2638	4	29.56
1957	126	3	20.56
9	13	5	14.53
1206	185	13	151.74
2002	1144	4	59.13
218	1181	3	25.48
103	3481	3	14.12
368	1303	4	43.91
142	173	14	68.98
101	539	10	18.65
162	130	64	468.7
362	667	3	25.75
162	273	4	18.11
1945	182	6	65.56
103	4305	3	17.85
541	105	6	14.02
101	1305	3	4.58
101	1125	9	30.14
122	954	3	13.65
1894	102	4	13.92
110	127	234	1286.36
105	505	8	22.14
108	850	6	22.78
102	157	21	13.44
1115	103	4	10.11
1337	1230	4	55.95
1877	103	3	9.8
108	953	6	24.24
114	1246	3	13.95
501	119	4	13.3
768	176	3	20.53
107	124	20	6.57
102	408	7	7.86
117	158	7	9.2
101	1382	4	8.69
1463	116	3	15.51
944	108	4	12.47
101	1562	3	5.63
3395	102	3	12.8
250	179	11	74.37
469	299	4	32.07
2308	338	3	34.86
378	116	5	15.16
101	182	96	332.12
12	781	5	12.99
103	1883	3	9.8
147	580	3	15.96
2430	101	3	9.1
104	481	5	8.36
144	358	4	19.01
2234	1186	4	61.65
1156	119	6	36.66
661	126	3	12.51
129	106	89	289.46
3121	109	3	17.89
2122	101	4	12.74
414	4000	3	40.86
118	794	3	11.25
194	204	5	22.95
178	956	4	31.72
1215	101	3	4.02
2877	102	3	11.62
104	869	4	9.8
115	196	4	3.85
345	108	6	10.98
174	843	3	20.84
525	102	12	31.48
1000	111	3	9.36
496	102	5	5.02
103	160	73	238.64
1576	189	5	49.49
172	153	5	16.36
122	192	10	28.86
122	341	4	11.56
1077	119	5	27.39
1021	106	12	68.36
247	165	4	17.36
302	122	3	6.34
971	433	25	409.55
960	187	4	32.06
116	159	10	18.85
268	101	14	13.62
613	103	4	5.18
105	2177	7	44.43
517	308	8	78.85
120	415	5	17.11
4520	123	4	42.64
911	5373	3	53.06
12	1145	5	17.45
160	154	7	25.7
431	1766	3	34.29
338	743	5	49.61
781	102	5	9.11
197	779	3	21.41
571	319	3	23.87
113	1025	3	10.99
115	450	4	11.68
114	789	5	23.26
112	168	15	28.95
5402	102	3	20.93
770	12	3	5
112	248	17	58.82
12	380	7	11.74
3304	110	3	18.24
144	110	61	226.77
1969	101	4	11.86
510	103	8	17.86
1704	103	3	8.74
648	103	5	8.74
2030	110	5	30.4
705	103	5	9.93
296	101	8	4.05
1276	101	3	4.29
436	161	6	38.77
1798	390	4	47.63
104	1570	5	21.92
718	104	4	8.36
107	485	4	7.04
216	1814	3	28.51
566	188	5	36.31
102	216	15	13.71
111	961	10	56.62
108	2483	3	15.18
541	108	4	8.02
173	105	18	26.81
107	2774	5	34.18
532	319	8	79.6
105	468	10	29.86
1994	258	3	30.96
650	482	3	27.6
624	125	4	18.59
1415	102	7	27.47
1036	116	14	111.19
268	2018	3	31.38
101	473	12	22.54
101	369	17	34.62
12	1101	5	16.93
1533	104	3	9.76
102	1483	3	6.66
4910	101	3	14.86
229	293	8	59.62
147	399	3	13.36
375	121	7	28.85
209	170	3	10.04
4721	119	3	25.96
118	3035	3	20.91
123	1123	3	14.93
203	3380	3	33.04
118	226	6	12.35
579	338	4	35.03
101	177	19	9.33
565	12	4	6.1
977	105	7	28.17
270	186	5	26.85
123	434	11	59.87
1689	182	3	26.29
3470	102	4	20.39
328	136	7	37.68
701	12	8	26.41
218	111	7	8.74
3306	129	3	27
101	1391	6	18.21
722	102	5	8.29
1646	102	12	76.76
2921	106	3	15.52
842	103	4	7.69
107	232	6	5.08
862	104	3	5.77
221	585	8	71.47
281	115	11	42.5
227	103	10	7.83
1696	101	4	10.39
395	351	4	31.63
122	280	7	24.24
533	101	7	8.47
1582	101	6	20.09
1142	261	3	27.11
106	349	17	62.08
503	1435	4	48.3
186	283	8	52.39
145	138	7	19.15
1829	105	3	11.05
205	641	4	29.27
729	142	3	17.1
1208	102	7	24.58
2080	102	3	9.15
438	116	5	16.74
104	880	3	5.96
130	102	26	6.83
652	14	32	245.43
12	140	35	54.17
2	206	3	9.91
112	353	8	23.18
103	1438	3	7.87
12	270	25	82.35
398	386	4	32.41
484	106	11	38.72
1416	144	3	22.15
154	134	4	7.22
129	107	21	18.4
1228	107	3	9.71
3150	103	3	14.12
415	265	4	28.93
766	110	3	7.45
315	884	26	396.18
626	169	3	18.31
115	2884	3	20.65
535	2222	4	53.67
510	110	5	12.91
212	115	4	4.53
144	103	24	20.47
119	139	69	343.55
200	234	7	40.89
1226	523	4	46.8
1725	105	3	10.54
576	369	3	25
105	5637	3	24.23
535	1056	3	31.94
770	14	9	42.4
248	140	3	9.04
114	623	5	20.04
112	236	5	5.52
102	648	4	4.14
5775	108	3	25.63
151	113	8	7
103	348	10	18.16
1362	102	8	34.14
584	180	3	18.59
767	132	8	60.6
877	12	3	5.72
116	171	6	7.84
8	877	3	16.77
1223	103	6	22.27
1833	101	5	16.4
613	110	3	5.82
199	151	10	50.07
2859	110	5	35.81
111	528	3	5.54
983	103	4	9.08
492	109	3	4.46
899	107	3	7.35
111	453	7	21.13
160	104	11	5.46
822	106	8	33.06
1045	103	3	5.47
140	207	4	11.71
103	395	8	12.95
1066	104	6	22.62
285	134	6	27.65
104	2124	5	26.16
111	438	5	11.62
1264	189	4	35.11
101	1717	4	10.39
439	14	7	19.46
105	923	4	10.76
149	127	105	809.42
269	114	3	3.85
118	948	3	12.11
123	1907	3	19.16
1511	357	4	44.84
957	102	11	43.33
434	196	5	33.84
1128	418	3	30.38
12	426	9	21.3
12	478	17	68.05
112	207	8	11.81
102	2083	3	9.15
1456	153	3	23.33
101	2372	3	8.31
2431	110	3	16.02
637	122	4	16.73
104	778	3	5.24
103	1417	9	45.31
124	748	4	19.85
113	606	3	7.51
1642	14	4	19.37
244	125	7	24.88
299	108	8	16.66
104	2371	4	19.69
2022	102	3	9.15
115	5085	3	25.67
179	138	12	54.99
653	1104	4	47.33
398	369	3	22.34
105	2084	3	12.26
2094	285	3	32.93
6166	661	3	50.75
111	285	6	10.97
103	4972	3	17.85
247	147	4	15.39
4778	12	3	19.15
122	283	6	19.23
1946	296	5	60.84
485	123	3	9.4
1062	102	5	12.36
898	125	4	22.04
177	767	7	60.87
108	487	3	3.98
1916	104	3	11.31
295	103	21	60.79
1630	101	3	6.05
475	252	3	20.58
107	703	3	5.94
808	1316	5	67.1
762	104	3	5.24
650	9	3	14.44
972	122	5	28.15
227	824	4	33.51
101	1408	5	13.16
402	528	5	47.27
1832	103	4	14.84
844	115	3	11.21
1224	101	4	7.78
328	293	3	19.67
102	346	17	40.64
104	1286	3	8.24
139	14	11	5.91
768	198	3	21.5
2500	12	3	13.22
152	160	8	31.08
286	118	8	27.34
935	154	3	19.9
102	1111	3	4.82
104	593	6	14.44
101	2930	3	10.04
102	1315	7	26.43
487	102	16	49.04
124	160	19	72.83
1383	125	3	18.04
459	125	6	28.61
229	136	13	71.61
117	3880	3	23.7
378	188	3	15.76
1521	1029	3	39.08
103	5301	3	22.29
579	126	3	11.8
162	128	26	131.41
102	3727	5	34.89
101	596	6	6.84
538	121	9	49.8
260	101	18	22.85
1311	101	5	12.52
104	191	112	623.06
1013	105	4	11.73
113	566	8	34.41
254	202	4	20.21
4709	105	3	19.76
168	186	6	24.92
103	1079	5	14.41
108	618	9	34.65
163	144	11	47.59
246	106	42	193.73
882	101	4	4.94
409	295	13	133.05
353	235	8	63.57
208	122	5	9.41
4221	104	3	19.44
1346	101	6	17.38
448	102	5	3.88
104	514	5	9.19
837	102	7	18.15
162	497	12	100.89
101	316	13	16.49
293	106	32	148.68
223	181	4	17.04
101	1489	3	5.25
1190	3391	3	47.01
1263	101	3	4.29
111	610	8	31.8
117	225	5	8.72
203	2512	3	30.78
117	174	8	14.8
107	210	17	38.6
3311	154	4	43.61
108	862	3	7.26
103	643	12	41.71
204	825	3	22.15
5226	102	3	20.93
253	116	10	33.68
842	591	4	43.69
1500	138	3	21.7
152	440	12	93.16
110	254	9	18.1
110	204	8	9.36
624	148	3	16.49
208	106	75	393.16
430	103	15	44.71
4009	101	3	12.71
4139	110	3	19.8
167	381	11	83.17
6368	107	3	25.5
233	144	11	60.86
1451	115	3	15.3
118	393	15	80.67
113	366	5	12.02
1518	102	8	35.53
101	2752	3	10.04
596	102	6	9.41
1632	102	3	7.51
180	132	7	23.08
166	283	4	19.15
341	127	5	20.07
303	115	4	8.69
112	280	6	11.29
895	188	3	21.76
859	103	3	4.46
284	234	5	32.09
175	261	3	12.52
1738	101	4	11.08
160	124	14	45.35
627	101	5	4.68
126	112	21	18.38
199	120	5	7.67
171	152	3	6.96
367	105	7	12.59
116	270	10	35.54
5070	105	3	19.76
993	108	5	18.69
679	180	3	19.68
111	113	39	20.69
117	677	3	10.01
1309	102	3	5.96
102	2271	4	15.85
2340	108	3	14.34
2448	105	3	13.82
101	2100	3	7.63
8	650	3	14.52
167	2058	3	27.13
2346	343	5	65.22
1191	104	4	12.87
742	106	10	44.15
363	101	23	59.65
12	171	16	17.84
453	119	11	55.57
12	304	19	60.52
130	269	3	8.34
104	902	4	10.08
1033	139	6	47.1
821	258	7	70.52
876	102	4	6.68
626	136	4	22.7
101	718	10	25.04
261	189	40	398.95
101	2399	4	13.75
631	116	12	72.37
105	3338	3	16.02
12	217	10	9.64
5023	111	3	22.49
1657	110	6	35.19
3492	2291	3	52.13
322	388	4	30.7
101	601	8	13.3
3605	106	3	18.29
1044	104	6	22.04
2410	110	6	41.59
1825	187	3	27.01
1753	101	3	6.52
626	293	3	23.97
1197	234	3	26.27
155	121	6	8.16
105	776	7	24.27
1413	101	3	4.9
122	207	11	36.44
302	107	6	9.32
115	1592	3	15.75
399	175	3	15.71
323	102	19	46.82
1944	182	4	39.36
107	605	3	5
731	3188	3	43.48
108	579	7	22.29
452	14	9	30.04
107	860	3	7.15
1129	102	6	18.3
102	844	4	6.19
176	270	4	19.48
557	132	6	36.47
3500	2797	4	76.37
1041	2563	3	43.51
110	664	5	15.35
136	437	10	67.46
111	408	3	3.98
456	110	11	41.54
2787	101	3	10.04
929	103	3	4.83
1577	119	3	16.04
2822	101	3	10.04
125	285	3	7.34
609	123	4	16.59
103	1236	3	6.81
12	472	4	4.72
1083	3760	5	91.15
137	152	4	7.59
2669	296	3	34.95
886	357	4	39.59
642	102	8	17.77
108	3322	4	26.59
1584	102	3	7.07
531	102	5	5.48
101	555	5	3.87
2503	102	8	55.82
1360	105	5	20.9
105	1204	3	8.22
998	101	4	5.72
108	2106	4	20.88
219	276	3	14.98
103	1646	10	60.43
1430	104	4	14.88
170	117	9	17.72
101	4824	4	25.7
104	243	12	20.48
146	249	3	9.99
108	760	5	16.06
2635	139	4	37.86
1016	106	4	12.62
237	109	41	194.47
1723	102	5	18.06
861	193	4	31.64
318	116	36	249.18
103	2217	4	17.61
188	143	6	20.94
329	118	3	5.68
117	142	7	6.2
1476	12	3	9.07
262	722	3	23.8
419	285	5	40.31
537	228	6	49.35
1242	119	3	14.42
482	103	8	16.42
102	594	6	9.41
6205	194	3	40.93
515	103	5	7.03
229	169	3	10.81
174	259	7	40.64
935	119	3	12.14
2211	101	4	13.75
1709	103	3	8.74
113	133	17	24.5
104	421	4	4.19
108	3629	4	29.2
780	102	8	21.85
103	3286	4	22.19
1886	101	3	7.04
117	1587	3	15.99
103	3216	3	14.12
619	115	4	14.48
105	1593	4	15.91
101	219	110	513.7
119	1033	4	19.59
245	430	6	47.89
157	186	3	7.82
174	142	5	14.83
12	779	5	12.99
2665	102	3	10.66
319	132	4	15.96
115	637	3	9.33
113	328	3	4.04
849	2301	3	41.38
4391	102	3	16.49
101	3092	3	11.21
462	246	4	29.33
1253	111	3	11.09
107	118	29	8.91
684	113	3	8.37
1369	102	6	21.32
441	102	6	6.06
501	125	5	23.49
740	326	11	128.13
715	687	11	147.94
117	318	3	5.42
152	5038	4	51.05
1889	4424	4	79.15
2803	104	3	14.49
117	144	7	6.94
110	363	5	9.1
105	316	5	5.11
110	542	9	34.48
597	104	19	93.31
458	103	9	19.24
208	135	4	11.42
103	2275	4	17.61
827	103	3	4.28
246	150	5	22.08
1141	101	4	7
163	101	68	153.3
2181	3669	3	52.95
107	486	3	3.88
593	102	5	6.33
138	1123	9	81.48
221	2635	3	31.6
1986	1000	4	57.52
2061	111	6	40.58
113	463	5	14.44
216	939	4	33.72
2023	101	3	7.63
260	144	14	89.86
123	1455	4	25.35
416	104	6	10
1029	755	3	34.18
245	219	10	71.45
101	370	13	20.07
104	678	3	4.49
115	388	7	25.7
108	1609	4	17.7
3840	101	4	20.78
734	133	3	15.98
622	101	5	4.68
554	119	8	39.2
112	163	18	38.51
316	362	3	20.75
1558	111	3	12.67
1482	105	3	9.64
648	111	3	6.49
493	196	3	18.22
124	2353	4	31.41
116	21	31	134.09
1437	738	3	36.79
106	12	427	1117.31
761	105	12	56.23
231	104	10	11.86
644	106	5	12.55
108	332	9	22.21
358	239	5	35.41
103	499	9	21.43
126	377	20	138.42
399	101	7	4.91
1163	121	7	48.36
102	902	7	19.18
108	534	12	49.58
979	104	9	40.51
134	188	30	192.31
513	105	5	9.65
227	102	25	47.39
2196	102	5	22.77
122	279	5	14.04
659	105	4	7.76
111	200	16	38.97
588	116	3	9.12
390	132	10	62.79
108	2736	4	24.7
185	407	10	78.79
322	569	5	45.34
262	1539	3	29.52
2483	193	3	30.33
101	727	7	13.01
118	796	3	11.25
104	983	3	6.6
1847	101	3	6.52
160	1232	11	119.14
130	171	3	4.5
103	1521	7	31.69
12	269	6	4.69
112	414	3	4.39
585	110	7	24.47
200	383	4	24.38
3654	101	3	12.71
154	121	42	207.73
234	126	11	46.16
133	601	4	21.7
103	1418	3	7.49
12	290	20	63.11
381	177	7	48.16
1058	108	4	13.82
961	12	3	6.13
105	3295	3	16.02
115	179	5	5.46
181	108	15	24.89
800	111	17	112.19
828	8	6	41.56
108	539	8	26.57
103	319	16	39.75
1423	111	11	79.17
120	147	11	20.87
1275	102	4	9.71
120	262	3	4.44
189	188	15	96.69
105	601	4	7.24
792	1738	11	188.74
429	339	3	22.25
1385	101	4	8.69
101	1919	5	17.46
102	2273	3	9.85
155	151	3	5.88
735	458	4	40.1
111	481	8	27.67
1408	110	3	11.35
943	104	4	10.37
110	705	8	33.66
119	1388	5	31.02
110	629	3	5.94
116	146	8	9.74
291	104	5	4.11
102	4520	4	27.91
1146	12	4	12.1
140	152	4	7.76
160	166	6	21.88
103	574	5	7.92
278	290	3	18.36
103	472	14	43.16
2049	12	3	11.67
107	957	3	7.78
102	600	4	3.85
112	251	6	9.4
12	425	6	9.85
303	113	4	6.78
1076	102	10	40.21
2940	102	3	11.62
432	105	6	11.03
158	114	9	14.4
101	953	4	5.44
1250	104	3	8.24
2959	2200	3	50.88
113	492	3	6.37
9	101	59	55.05
2068	106	3	12.96
1561	107	3	11.26
12	985	7	26.8
300	253	4	25.81
102	3728	3	14.33
133	555	3	13.97
6569	111	3	26.97
111	1710	3	13.15
153	132	4	6.9
1357	105	3	9.25
2485	12	3	13.22
639	102	11	31.51
3789	102	5	34.89
102	243	52	196.01
448	1311	4	45.63
2334	101	3	8.31
425	850	3	28.73
379	104	22	88.61
102	170	16	8.36
669	172	4	27.67
777	104	4	9.04
2212	101	3	8.31
139	109	111	512.01
656	103	6	12.73
242	101	35	83.03
107	197	17	35.01
104	1149	12	69
164	2530	3	28.55
643	104	6	15.26
101	1611	3	5.63
2618	102	4	17.07
257	16	4	17.65
103	2503	6	35.69
1623	482	3	34.69
133	299	6	28.25
378	189	20	187.41
2585	102	3	10.66
103	3211	3	14.12
1359	621	4	49.36
636	108	5	13.56
105	3729	5	40.38
113	165	7	6.55
113	311	4	6.93
4052	101	3	12.71
174	174	4	13.85
1235	119	4	21.71
105	429	4	4.61
389	326	10	97.16
3922	2724	3	55.61
123	253	23	128.92
667	130	3	14.52
103	897	5	12.37
214	133	6	21.02
754	1165	8	113.14
203	1050	3	23.87
278	673	3	24.05
454	134	4	19.14
3153	370	3	38.56
174	421	6	40.53
12	852	3	5.53
437	112	13	56.18
101	520	9	14.38
1324	123	10	83.7
142	322	3	11.47
101	400	41	176.29
2282	105	5	28.16
1803	3050	3	48.85
3067	16	6	78.63
118	572	4	14.26
303	2589	4	49.84
224	955	3	24.18
1647	102	5	18.06
802	108	6	21.91
579	102	7	12.58
118	215	42	240.49
108	5650	3	25.63
313	1635	4	45.08
113	282	5	9.38
448	103	5	5.45
104	513	7	17.15
114	399	10	43.95
12	673	5	11.31
114	519	5	18.26
837	103	4	7.69
1159	101	5	10.87
583	107	3	4.77
2317	101	5	20.09
232	122	4	7.22
699	107	4	10.01
108	861	5	17.09
1490	121	8	64.07
177	339	3	14.8
105	177	14	16.29
111	812	11	59.93
1172	102	6	18.3
945	1694	3	39.26
102	880	8	24.19
145	12	18	14.16
186	152	4	12
1028	102	4	7.83
117	797	3	11.24
1618	101	3	5.63
771	110	3	7.45
457	174	3	16.49
1309	103	4	11.82
707	1234	3	35.21
212	1225	3	25.58
1724	101	6	21.19
194	223	11	71.74
1583	101	3	5.63
234	103	8	4.49
749	109	3	6.97
641	101	6	7.53
1979	104	3	11.31
130	140	6	10.8
266	108	5	4.8
174	600	4	27.11
101	2447	3	9.1
115	12	34	5.01
2841	111	3	17.5
148	138	4	7.18
603	160	7	53.27
115	246	4	6.45
1450	301	4	43.45
112	279	4	4.84
248	244	4	23.05
147	623	4	24.21
12	348	5	5.18
753	111	4	12.48
158	113	63	308.42
101	1076	6	14.09
1001	104	4	10.99
348	101	11	12.95
106	137	62	182.43
810	755	3	32.49
881	390	4	40.27
1104	121	4	22.07
102	2527	3	10.66
104	3210	5	34.46
101	1667	7	27.53
278	21	6	34.29
502	105	4	6.06
160	125	8	19.06
1313	12	4	13.45
608	105	5	11.03
894	102	7	19.18
1662	105	3	10.54
149	217	4	13.73
546	2653	4	55.12
110	814	4	12.65
111	459	7	21.37
1681	242	8	99.01
3367	103	3	14.12
102	845	4	6.19
160	137	3	4.82
243	126	10	42.27
158	256	9	53.21
320	235	5	33.63
412	933	5	54.03
113	958	3	10.49
112	284	4	5.08
298	1434	3	30.53
3609	101	3	12.71
2554	101	4	14.94
447	101	12	21.01
248	146	17	115.97
103	1191	3	6.51
137	151	4	7.48
119	145	97	594.6
743	129	7	48.93
434	14	6	14.75
2949	108	3	16.18
1035	407	5	55.24
1990	182	3	27.44
5372	111	3	26.97
101	754	4	3.89
105	1972	3	11.62
2461	509	3	38.75
443	105	4	4.9
585	8	3	13.94
244	147	4	15.33
115	148	7	6.98
101	4518	3	14.86
115	212	5	7.37
675	190	5	38.48
130	223	5	15.66
12	218	9	7.36
103	1492	3	7.87
12	146	12	3.87
323	103	9	13.38
1666	101	4	10.39
471	110	12	48.85
475	119	7	29.75
452	109	10	34.71
344	104	29	130.11
1260	104	4	13.32
689	106	13	61.81
108	402	5	9.02
1352	250	5	53.13
398	1157	3	30.41
281	113	13	47.59
105	775	3	5.51
177	292	4	20.84
314	118	7	23.3
1314	105	5	20.21
338	1136	7	82.55
145	823	3	18.5
1751	125	4	29.3
103	2473	4	18.83
1031	106	4	12.62
3928	101	3	12.71
110	494	9	32.6
185	1657	9	105.24
116	985	4	19.12
2632	104	3	13.5
294	1010	4	39.05
167	119	5	4.72
264	136	4	14.45
1343	105	8	41.43
1096	123	4	22.35
304	186	5	29.09
276	142	3	10.21
9	443	4	18.12
113	277	7	16.91
505	198	4	27.11
1859	138	4	33.65
393	102	11	19.81
124	590	7	38.65
209	375	4	24.9
985	105	3	6.89
1190	936	4	51.69
338	123	3	7.14
113	382	4	8.32
118	345	6	19.45
2256	2169	3	48.23
3493	1036	4	64.68
233	101	25	37.83
816	1196	6	82.22
128	133	7	11.4
101	419	9	10.37
388	134	15	108.39
586	115	7	32.65
531	103	5	7.2
133	596	3	14.38
179	858	3	21.25
300	119	4	8.95
118	1180	3	14.05
611	103	5	8.32
111	911	10	54.72
263	101	18	23.61
208	150	4	13.43
246	135	6	25.49
135	131	22	93.85
110	305	6	11.16
101	1322	4	8.22
121	62	4	8.86
1746	2235	9	182.43
1480	102	8	35.53
103	934	3	4.83
102	142	20	5.81
2712	102	3	11.62
101	922	20	100.96
434	12	4	4.11
101	862	9	24.23
224	123	7	19.45
102	3193	3	12.8
104	4630	3	19.44
101	998	8	22.17
119	255	29	162.9
305	111	21	93.76
349	114	3	5.62
1170	446	4	44.17
101	2340	4	13.75
1255	101	3	4.29
102	842	8	22.96
176	131	13	57.44
102	783	7	17.21
285	106	9	17.71
2754	261	3	34.44
2829	103	3	12.93
193	109	38	143.26
1164	822	3	35.71
933	106	3	7.08
105	1039	3	7.13
602	179	3	18.74
1297	1371	3	40.62
832	12	5	13.64
1006	258	4	36.89
105	634	28	175.57
513	120	3	8.96
122	149	6	7.25
2301	111	4	23.71
247	180	7	40.5
1510	102	5	16.41
151	376	3	13.48
1152	101	5	10.87
146	921	26	328.66
